Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00001_001,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A14006_001,SE_A09005_001,SE_A09005_002,SE_A09005_009,SE_A09005_010,SE_A09005_003,SE_A09005_004,SE_A09005_005,SE_A09005_006,SE_A09005_007,SE_A09005_008,SE_A20001_001,SE_A20001_002,SE_A20001_003,SE_A20001_004,SE_A20001_005,SE_A09003_001,SE_A09001_001,SE_A09001_002,SE_A09001_003,SE_A09001_004,SE_A09001_005,SE_A09001_006,SE_A09001_007,SE_A09001_008,SE_A09001_009,SE_A09001_010
"06037431600","Census Tract 4316, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4316",,,,3810,3810,4635.943,0.821839328985308,3810,727,42,10,2613,0,40,378,103295,1654,1349,1161,188,16,0,9,7,107,166,3755,153,3602,1297,2615,29,1654,1488,23,391,392,351,183,130,18,166
"06037431701","Census Tract 4317.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4317.01",,,,6343,6343,4999.076,1.26883445019822,6343,1462,106,18,4280,0,134,343,111624,2693,1956,1736,220,38,0,0,16,68,615,6343,153,6190,2041,4655,30,2693,2078,233,468,312,295,516,241,13,615
"06037431800","Census Tract 4318, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4318",,,,5040,5040,9585.188,0.525811316500308,5040,1398,140,27,2783,0,138,554,72750,2037,1643,1399,244,26,0,0,21,21,326,4788,174,4614,2350,2940,31,2037,1711,61,363,282,433,429,119,24,326
"06037431900","Census Tract 4319, Los Angeles County, California","ca","140","00",,,,"06","037",,,"431900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4319",,,,3615,3615,9370.706,0.385776690857255,3615,781,26,0,2246,57,35,470,83897,1777,1365,1237,128,34,0,8,11,22,337,3615,124,3491,1297,2482,29,1777,1440,82,204,388,459,211,56,40,337
"06037432001","Census Tract 4320.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4320.01",,,,2231,2231,7910.823,0.282018681167635,2231,340,29,11,1638,0,147,66,92500,867,593,534,59,28,20,0,12,34,180,1872,13,1859,473,1533,27,867,687,23,287,60,148,117,30,22,180
"06037432002","Census Tract 4320.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4320.02",,,,5354,5354,9185.353,0.582884553905269,5354,1253,6,0,3308,56,300,431,74000,2401,1907,1646,261,119,0,38,0,39,298,5354,598,4756,2077,3164,35,2401,2103,145,453,487,210,308,362,138,298
"06037432101","Census Tract 4321.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4321.01",,,,4813,4813,10740.45,0.448119064644315,4813,775,0,19,3227,58,205,529,115944,2544,2126,1839,287,36,0,0,9,17,356,4789,66,4723,1217,3756,30,2544,2188,144,475,475,475,337,254,28,356
"06037432102","Census Tract 4321.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4321.02",,,,5736,5736,7942.497,0.72219099084629,5736,1244,29,0,4195,0,46,222,106915,2582,2030,1791,239,108,0,0,7,51,386,5724,132,5592,1885,4112,35,2582,2196,51,420,488,515,306,358,58,386
"06037432201","Census Tract 4322.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4322.01",,,,4500,4500,9585.669,0.46945082371038,4500,598,15,0,3123,0,360,404,98607,2431,2056,1856,200,78,18,0,9,0,270,4379,63,4316,1424,3160,27,2431,2161,120,850,433,228,224,191,115,270
"06037432202","Census Tract 4322.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4322.02",,,,3922,3922,7697.281,0.509530546087472,3922,440,33,119,2442,0,706,182,81875,1779,1507,1332,175,18,0,0,20,36,198,3904,422,3482,1453,2226,29,1779,1581,161,396,305,355,191,143,30,198
"06037432300","Census Tract 4323, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4323",,,,3922,3922,5174.743,0.757912005769911,3922,846,0,18,1627,41,205,1185,73250,1614,1264,1047,217,107,0,28,48,0,167,3921,416,3505,1715,2125,28,1614,1447,121,403,450,125,193,112,43,167
"06037432401","Census Tract 4324.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4324.01",,,,3951,3951,9884.343,0.399723087520097,3951,1210,33,138,1446,0,510,614,75000,1789,1401,1268,133,95,0,42,67,18,166,3865,387,3478,1789,1821,29,1789,1623,181,464,369,176,166,203,64,166
"06037432402","Census Tract 4324.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4324.02",,,,5480,5480,9495.628,0.577107693163057,5480,1154,34,19,1998,0,1202,1073,56732,2444,2262,1962,300,59,0,0,48,28,47,5450,600,4850,2986,1990,27,2444,2397,154,513,604,652,266,187,21,47
"06037432501","Census Tract 4325.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4325.01",,,,4450,4450,10797.02,0.4121509443287,4450,976,19,14,1976,0,1013,452,70114,1883,1711,1166,545,6,34,0,13,20,99,4277,239,4038,1641,2657,29,1883,1784,103,291,405,621,228,119,17,99
"06037432502","Census Tract 4325.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4325.02",,,,4024,4024,6700.117,0.600586566424246,4024,427,0,144,1172,0,876,1405,108587,2050,1829,1602,227,81,0,0,0,0,140,4024,429,3595,1600,2310,31,2050,1910,55,465,554,328,212,202,94,140
"06037432601","Census Tract 4326.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4326.01",,,,6489,6489,11963.01,0.542422204272761,6489,1655,247,173,1853,0,956,1605,69214,2869,2580,2179,401,121,0,0,0,0,168,6489,502,5987,3998,2257,29,2869,2701,172,880,363,628,323,260,75,168
"06037432602","Census Tract 4326.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4326.02",,,,4478,4478,10895.33,0.411001904255927,4478,775,12,17,1875,0,1344,455,62361,2083,1871,1535,336,67,0,0,52,0,93,4464,340,4124,2516,1836,32,2083,1990,140,432,341,449,453,114,61,93
"06037432700","Census Tract 4327, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4327",,,,4808,4808,6821.175,0.704863883539229,4808,1218,0,33,1286,7,1053,1211,65747,2376,1996,1753,243,128,0,13,131,14,94,4808,277,4531,2815,2105,30,2376,2282,114,381,547,714,244,249,33,94
"06037432801","Census Tract 4328.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4328.01",,,,2401,2401,7856.718,0.305598327096496,2401,541,0,47,930,6,489,388,31442,942,813,726,87,12,0,0,13,0,104,2401,238,2163,1558,721,29,942,838,5,247,253,156,80,77,20,104
"06037432802","Census Tract 4328.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4328.02",,,,5523,5523,24133.38,0.228853183875755,5523,1427,31,784,847,30,1174,1230,54507,2193,1644,1434,210,297,0,116,33,0,103,5523,1101,4422,3230,1378,35,2193,2090,145,359,265,569,364,237,151,103
"06037432901","Census Tract 4329.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4329.01",,,,4034,4034,9207.9,0.438102029816354,4034,453,41,159,2325,0,907,149,70240,2034,1788,1581,207,9,0,49,45,0,143,4034,493,3541,1641,2039,26,2034,1891,187,771,300,189,240,140,64,143
"06037432902","Census Tract 4329.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"432902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4329.02",,,,3026,3026,7201.273,0.420203491290307,3026,316,29,16,1758,17,604,286,81111,1349,1268,1137,131,10,0,0,0,0,71,2950,98,2852,1095,1960,28,1349,1278,117,334,320,224,120,136,27,71
"06037433103","Census Tract 4331.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4331.03",,,,7149,7149,9140.479,0.782125245367932,7149,1146,0,17,3165,54,2515,252,62235,3312,2862,2238,624,86,26,21,58,27,232,7149,884,6265,4080,2486,28,3312,3080,248,774,453,925,390,264,26,232
"06037433200","Census Tract 4332, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4332",,,,5981,5981,8666.786,0.690105900104557,5981,870,29,132,1779,102,2202,867,68778,2600,2402,1955,447,39,0,0,25,0,134,5899,1079,4820,2561,2527,29,2600,2466,165,557,623,453,423,196,49,134
"06037433302","Census Tract 4333.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.02",,,,1867,1867,5660.589,0.329824308066292,1867,334,0,15,671,0,661,186,57542,862,665,588,77,27,14,0,12,33,111,1867,296,1571,1097,498,36,862,751,6,222,184,148,41,85,65,111
"06037433304","Census Tract 4333.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.04",,,,4320,4320,14169.11,0.304888671298863,4320,1237,36,284,1141,0,583,1039,41875,1737,1316,1160,156,176,0,38,53,65,89,4163,387,3776,2318,1563,27,1737,1648,60,567,213,545,187,48,28,89
"06037433305","Census Tract 4333.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.05",,,,4614,4614,23344.26,0.197650336603876,4614,670,30,261,927,0,1576,1150,41770,1738,1589,1396,193,53,0,0,0,59,37,4585,611,3974,2907,1289,26,1738,1701,142,640,238,373,205,65,38,37
"06037433306","Census Tract 4333.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.06",,,,3137,3137,18707.19,0.167689580028942,3137,646,52,392,1070,0,252,725,55543,1385,1218,1051,167,32,0,56,13,15,51,2994,427,2567,1701,988,31,1385,1334,56,217,383,335,158,138,47,51
"06037433307","Census Tract 4333.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4333.07",,,,2798,2798,17178.22,0.162880677439432,2798,421,0,75,1110,0,822,370,71354,1425,1225,940,285,100,0,0,0,35,65,2798,292,2506,1451,1238,34,1425,1360,69,364,226,208,229,213,51,65
"06037433402","Census Tract 4334.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4334.02",,,,4627,4627,21480.63,0.215403314609952,4627,679,34,21,1284,0,2410,199,62064,2295,1964,1590,374,110,0,0,20,83,118,4557,527,4030,2834,1329,24,2295,2177,282,573,569,385,222,139,7,118
"06037433403","Census Tract 4334.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433403",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4334.03",,,,5141,5141,18839.22,0.272888136933453,5141,1214,20,0,1161,0,2462,284,55576,2264,1965,1443,522,108,0,34,41,30,86,5141,699,4442,2711,1859,24,2264,2178,43,913,446,524,190,46,16,86
"06037433505","Census Tract 4335.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4335.05",,,,4390,4390,14858.98,0.295444225996414,4390,740,122,0,1401,153,1527,447,58301,1938,1656,1470,186,55,3,7,121,0,96,4379,817,3562,2216,1460,28,1938,1842,178,335,463,424,265,154,23,96
"06037433506","Census Tract 4335.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4335.06",,,,3838,3838,6127.134,0.626394021902804,3838,939,0,25,599,0,1868,407,45212,1289,1203,1114,89,18,0,9,39,10,10,3838,671,3167,2405,885,28,1289,1279,97,329,173,264,347,59,10,10
"06037433601","Census Tract 4336.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4336.01",,,,5121,5121,11784.83,0.434541781660764,5121,420,1,0,3608,0,942,150,74783,1989,1840,1410,430,18,0,27,0,11,93,5121,283,4838,2995,2183,30,1989,1896,71,487,390,513,193,203,39,93
"06037433602","Census Tract 4336.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4336.02",,,,2757,2757,7381.034,0.373524896640448,2757,251,0,5,1840,0,541,120,59297,1110,994,825,169,0,0,8,17,14,77,2757,132,2625,1419,1328,30,1110,1033,133,208,233,164,149,115,31,77
"06037433803","Census Tract 4338.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433803",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4338.03",,,,3181,3181,6930.158,0.45900830428558,3181,1006,30,14,629,0,981,521,83561,1394,1171,960,211,38,0,4,62,7,112,3181,55,3126,1717,1722,27,1394,1282,127,254,358,247,238,32,26,112
"06037433804","Census Tract 4338.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433804",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4338.04",,,,4660,4660,7976.072,0.584247494582987,4660,873,8,248,541,0,2506,484,55909,2063,1679,1470,209,154,0,71,124,15,20,4656,582,4074,2857,1364,26,2063,2043,156,687,429,335,249,177,10,20
"06037433901","Census Tract 4339.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4339.01",,,,5556,5556,19960.32,0.278352254913922,5556,1670,27,165,1004,22,1722,946,67632,2872,2370,1884,486,347,0,0,41,43,71,5556,1296,4260,2691,1664,27,2872,2801,237,862,584,398,351,292,77,71
"06037433903","Census Tract 4339.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"433903",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4339.03",,,,5146,5146,14650.23,0.351257225902205,5146,1391,19,173,389,0,2410,764,57936,2179,2017,1703,314,85,0,0,38,12,27,5146,940,4206,2332,1976,32,2179,2152,95,458,380,452,441,221,105,27
"06037434001","Census Tract 4340.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4340.01",,,,4381,4381,10573.48,0.414338599252197,4381,950,4,8,1047,50,1941,381,65694,1901,1758,1385,373,77,6,0,18,0,42,4380,607,3773,2293,1628,30,1901,1859,131,403,466,370,338,88,63,42
"06037434003","Census Tract 4340.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434003",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4340.03",,,,3886,3886,10445.86,0.372013306625359,3886,1301,27,21,424,0,1746,367,70313,1820,1674,1422,252,62,0,47,17,5,15,3876,556,3320,2031,1417,32,1820,1805,155,478,328,290,364,82,108,15
"06037434004","Census Tract 4340.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4340.04",,,,3109,3109,11765.4,0.264249486870209,3109,538,39,19,552,0,1240,721,104688,1445,1326,1075,251,6,0,0,0,37,76,3109,323,2786,1653,1335,32,1445,1369,122,193,225,337,303,176,13,76
"06037434100","Census Tract 4341, Los Angeles County, California","ca","140","00",,,,"06","037",,,"434100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4341",,,,6102,6102,6337.659,0.962816043935339,6102,1552,40,41,1323,0,2202,944,71205,2845,2538,2224,314,47,0,21,41,25,173,6089,717,5372,3240,2544,28,2845,2672,300,766,544,373,351,233,105,173
"06037460001","Census Tract 4600.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4600.01",,,,1918,1918,956.775,2.00465098679994,1918,1364,2,0,417,0,29,106,227083,918,712,564,148,14,0,0,9,0,183,1918,17,1901,523,1606,30,918,735,23,85,260,186,100,81,0,183
"06037460002","Census Tract 4600.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4600.02",,,,2782,2782,4599.908,0.60479469402947,2782,1622,20,47,755,0,39,299,186369,1350,912,764,148,57,0,7,0,11,363,2782,88,2694,923,2123,33,1350,987,11,204,204,262,188,93,25,363
"06037460101","Census Tract 4601.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4601.01",,,,5817,5817,2651.438,2.19390398719994,5817,3996,407,0,750,0,250,414,175099,3002,1841,1649,192,34,0,0,76,16,1035,5817,28,5789,1672,4764,26,3002,1967,174,721,339,332,255,92,54,1035
"06037460200","Census Tract 4602, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4602",,,,5785,5785,4701.878,1.23035936846039,5785,1838,1566,0,341,0,1095,945,138804,2835,2135,2087,48,0,0,22,50,0,628,5739,140,5599,2139,3965,29,2835,2207,143,670,473,292,411,194,24,628
"06037460301","Census Tract 4603.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4603.01",,,,4797,4797,2532.667,1.89405086046731,4797,1962,1676,58,231,0,190,680,174306,2422,1933,1732,201,85,0,0,0,0,404,4797,130,4667,1434,3810,30,2422,2018,136,486,531,252,322,250,41,404
"06037460302","Census Tract 4603.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4603.02",,,,4257,4257,8399.84,0.506795398279838,4257,1673,1064,8,204,0,477,831,68750,1976,1471,1205,266,233,0,18,18,0,236,4227,205,4022,1606,2689,31,1976,1740,50,339,406,322,511,94,18,236
"06037460401","Census Tract 4604.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4604.01",,,,1000,1000,488.9696,2.04511681135202,1000,322,359,0,150,9,88,72,116000,588,438,371,67,36,0,0,7,30,77,1000,76,924,238,747,30,588,511,20,126,124,71,139,19,12,77
"06037460501","Census Tract 4605.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4605.01",,,,5306,5306,1844.616,2.87647935048348,5306,2722,18,0,2125,0,8,433,204125,2009,1467,1319,148,28,0,0,0,10,504,5306,142,5164,1343,4437,31,2009,1505,70,331,403,259,219,190,33,504
"06037460502","Census Tract 4605.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4605.02",,,,4771,4771,4726.861,1.00933788110215,4771,2704,15,9,1591,0,49,403,250001,2180,1487,1403,84,0,16,12,61,0,604,4759,0,4759,897,4395,26,2180,1576,205,388,221,377,272,113,0,604
"06037460601","Census Tract 4606.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4606.01",,,,5199,5199,2774.405,1.87391524593936,5199,3088,11,0,1387,0,224,489,191319,2315,1621,1491,130,41,5,0,49,31,568,5192,106,5086,1299,4433,30,2315,1747,190,305,382,379,285,157,49,568
"06037460700","Census Tract 4607, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4607",,,,5102,5102,1776.897,2.87129824539728,5102,3379,174,0,1142,12,78,317,212667,2036,1518,1375,143,16,0,39,15,20,428,5102,185,4917,1398,4199,30,2036,1608,139,428,228,404,287,59,63,428
"06037460800","Census Tract 4608, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4608",,,,2860,2860,1106.129,2.58559460507153,2860,1690,124,0,748,0,92,206,250001,1325,892,826,66,0,53,20,35,8,317,2860,50,2810,868,2437,31,1325,1008,49,276,189,194,188,64,48,317
"06037460900","Census Tract 4609, Los Angeles County, California","ca","140","00",,,,"06","037",,,"460900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4609",,,,6720,6720,7146.103,0.940372696707475,6720,2094,881,0,667,0,2282,796,89511,3141,2338,2159,179,166,6,13,55,55,508,6674,481,6193,3170,3406,25,3141,2633,339,803,327,794,167,115,88,508
"06037461000","Census Tract 4610, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4610",,,,5788,5788,8477.708,0.682731734664408,5788,1294,1507,85,282,0,1752,868,120519,2716,1927,1833,94,71,0,27,33,154,504,5774,198,5576,2649,3716,28,2716,2212,224,763,425,299,209,233,59,504
"06037461100","Census Tract 4611, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4611",,,,5055,5055,6714.865,0.752807348914358,5055,2183,832,192,180,0,1151,517,124605,2405,1737,1651,86,91,0,19,62,41,455,5055,270,4785,2368,3015,24,2405,1950,268,638,459,266,166,141,12,455
"06037461200","Census Tract 4612, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4612",,,,4217,4217,4447.442,0.948185474218413,4217,2667,516,9,191,0,184,650,167500,2023,1430,1337,93,3,51,10,11,21,497,4213,137,4076,1603,3156,28,2023,1526,57,481,240,329,317,94,8,497
"06037461300","Census Tract 4613, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4613",,,,6572,6572,8735.021,0.752373756171843,6572,5021,97,20,176,0,432,826,93849,3108,2357,2154,203,0,0,0,33,48,670,6432,310,6122,2462,4180,28,3108,2438,174,684,478,540,304,200,58,670
"06037461400","Census Tract 4614, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4614",,,,2736,2736,6969.441,0.392570930830568,2736,1675,239,48,129,0,325,320,78594,1208,808,779,29,63,0,8,54,22,253,2736,219,2517,1240,1555,24,1208,955,214,230,144,197,63,77,30,253
"06037461501","Census Tract 4615.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4615.01",,,,3615,3615,9324.892,0.387672066434285,3615,1456,562,9,332,0,637,619,92750,1853,1306,1072,234,70,21,0,25,76,355,3615,252,3363,1248,2460,30,1853,1498,84,345,295,416,178,146,34,355
"06037461502","Census Tract 4615.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4615.02",,,,6245,6245,13794.07,0.452730669022405,6245,1694,1419,80,392,0,2086,574,70905,2490,1592,1480,112,132,9,35,47,240,435,5547,766,4781,3164,2050,28,2490,2055,229,705,302,412,191,116,100,435
"06037461600","Census Tract 4616, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4616",,,,5495,5495,8565.321,0.641540424125517,5495,1191,1014,0,734,0,1767,789,69205,2621,2249,2152,97,28,14,14,70,66,180,5495,331,5164,2078,3341,22,2621,2441,251,1074,421,278,279,133,5,180
"06037461700","Census Tract 4617, Los Angeles County, California","ca","140","00",,,,"06","037",,,"461700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 4617",,,,1386,1386,1643.402,0.843372633386718,1386,835,83,0,164,0,112,192,142708,619,398,393,5,18,0,4,0,20,179,1384,0,1384,558,1151,25,619,440,86,122,57,88,53,16,18,179
